v1,v2,Unnamed: 2,Unnamed: 3,Unnamed: 4,CATEGORY-ENCODED
ham,ta job avail let know pleas co realli need start work,,,,0
ham,aiyar hard 2 type u later free tell call n scold n tell u,,,,0
ham,yup im free,,,,0
ham,good good billi mate gone jog enjoy concert,,,,0
ham,yo come carlo soon,,,,0
ham,awww dat sweet think someth nice time tonight ill probabl txt u later co im lone xxx,,,,0
ham,guess useless call u 4 someth import,,,,0
ham,ha ha pop loo hello hello,,,,0
ham,dint tell anyth angri told abi,,,,0
spam,someon u know ask date servic 2 contact cant guess call 09058091854 reveal po box385 m6 6wu,,,,1
ham,happen r 2waxsto wat want come ill get medic insur shell abl deliv basic care im current shop right medic insur give til friday morn that ill see major person guid right insur,,,,0
ham,keep ten rs shelf buy two egg,,,,0
ham,wasnt well babe swollen gland throat end,,,,0
ham,ur chang 2 da report big co ive alreadi made chang 2 da previou report,,,,0
ham,captain room,,,,0
ham,cant speak bcaz mobil problem listen cannt listen voic call later,,,,0
ham,hiya stu wot u 2im much trubl home moment evon hate even u wot hell av done wont u tell text bck pleas luv dan,,,,0
ham,si take mokka player,,,,0
ham,still play gautham,,,,0
ham,hey mr go sea view coupl gay mean game give bell ya finish,,,,0
ham,k jason say he gon na around ill around ltgt,,,,0
ham,sorri abl get see morn,,,,0
ham,aight well keep inform,,,,0
ham,number sir,,,,0
ham,search good dual sim mobil pa,,,,0
ham,seem unnecessarili hostil,,,,0
ham,dude got haircut breezi,,,,0
spam,congrat 2 mobil 3g videophon r call 09061744553 videochat wid ur mate play java game dload polyh music nolin rentl bx420 ip4 5we 150pm,,,,1
ham,1appledayno doctor 1tulsi leafdayno cancer 1lemondayno fat 1cup milkdayno bone problm 3 litr watrdayno diseas snd th 2 u care,,,,0
ham,thought king hill thing,,,,0
ham,nope ill come onlin,,,,0
ham,also tell said happi birthday,,,,0
ham,bishan lei tot ì say lavend,,,,0
ham,boo time u get u suppos take shop today,,,,0
ham,u sound like manki scous boy stevelik travel da bu homewot u inmind 4 recreat di eve,,,,0
ham,fyi im take quick shower epsilon like ltgt min,,,,0
ham,tuesday night r u 4 real,,,,0
ham,ye appt,,,,0
ham,got outta class gon na go gym,,,,0
ham,want sent ltgt mesag today that sorri hurt,,,,0
ham,ìï write wat,,,,0
ham,ha wouldnt say didnt read anyth way u seem dont like 2 judgementali save friday pub,,,,0
ham,valentin game send di msg ur friend 5 answer r someon realli love u que colour suit best,,,,0
ham,hidid ask waheeda fathima leav,,,,0
ham,enjoy urself tmr,,,,0
ham,still around could use half8th,,,,0
spam,u 447801259231 secret admir look 2 make contact ufind rreveal think ur specialcal 09058094597,,,,1
ham,give us back id proof ltgt rs wont allow work come home within day,,,,0
ham,ìï bot note oredi co juz rem got,,,,0
ham,ye rent expens way save,,,,0
ham,night end anoth day morn come special way may smile like sunni ray leav worri blue blue bay gud mrng,,,,0
ham,how pain deari r u smile,,,,0
ham,fun fact although would think armand would eventu build toler shit consid much smoke get fuck like 2 hit,,,,0
spam,import inform 4 orang user 0789xxxxxxx today lucki day2find log onto httpwwwurawinnercom there fantast surpris await,,,,1
ham,sorri cant help,,,,0
ham,great send account number,,,,0
ham,hellogorg how u fone charg lst nitw wen u texd hopeu ad nice wkend im sure u lookin 4ward 2 cin u 2mrw luv jaz,,,,0
spam,date servic ask 2 contact u someon shi call 09058091870 reveal pobox84 m26 3uz 150p,,,,1
ham,ìï send content page,,,,0
ham,night sweet sleep well ive see exorc emili rose may never sleep hug snog,,,,0
ham,dont think u got think use got good ni8,,,,0
ham,cant right second got ta hit peopl first,,,,0
ham,evri emot dsnt hav wordsevri wish dsnt hav prayr u smile world wit uothrwis even drop tear dsnt lik 2 stay wit uso b happi good morn keep smile,,,,0
ham,rememb,,,,0
ham,ujhhhhhhh comput ship address sandiago parantella lane wtf poop,,,,0
ham,mm ye dear look hug p,,,,0
ham,like di sweater fr mango size alreadi irrit,,,,0
ham,1 dont number 2 gon na massiv pain ass id rather get involv that possibl,,,,0
ham,anytim lor,,,,0
spam,want new video handset 750 time network min unlimit text camcord repli call 08000930705 del sat,,,,1
ham,puriti friendship two smile read forward messageit smile see name gud evng,,,,0
spam,ur balanc å£600 next question complet landmark big bob b barri c ben text b c 83738 good luck,,,,1
ham,fineabsolutli fine,,,,0
ham,k your sure dont consent form v,,,,0
spam,ur tonex subscript renew charg å£450 choos 10 poli month wwwclubzedcouk bill msg,,,,1
spam,dont prize go anoth custom tc wwwtcbiz 18 150pmin polo ltd suit 373 london w1j 6hl pleas call back busi,,,,1
ham,much torch 9ja,,,,0
ham,noth u dinner w us,,,,0
ham,check,,,,0
ham,done internet connect v slow can‰û÷t send tri later first thing tomo,,,,0
ham,mathew tait edward anderson,,,,0
ham,yeah sure thing mate haunt got stuff sort im go sound anyway promot hex way dont know number joke,,,,0
ham,need lar go engin co si art today,,,,0
ham,thank honey still havent heard anyth leav bit longer 2 crowd tri later great advic thank hope cardiff still,,,,0
spam,want new nokia 3510i colour phone deliv tomorrow 200 free minut mobil 100 free text free camcord repli call 8000930705,,,,1
ham,im snowboard trip wonder plan get everyon togeth befor goa meet greet kind affair cheer,,,,0
ham,sim watch live,,,,0
ham,see christmassi,,,,0
ham,k im readi ltgt,,,,0
ham,know god creat gap finger one made come amp fill gap hold hand love,,,,0
ham,greatest test courag earth bear defeat without lose heartgn tc,,,,0
ham,new year plan,,,,0
spam,recpt 13 order rington order process,,,,1
ham,baaaaaaaab wake miss crave need,,,,0
ham,got messag ignor ye shop,,,,0
ham,dear mood cant drive brother drive,,,,0
ham,dad get back,,,,0
ham,tell shola pleas go colleg medicin visit academ depart tell academ secretari current situat ask transfer ask someon check sagamu thing lautech vital complet medic educ nigeria less expens much less expens unless get citizen rate new zealand,,,,0
ham,ye finish watch day live love,,,,0
ham,juz go googl n search 4 qet,,,,0
ham,mani time lose best one bcoz,,,,0
ham,good friend care close friend understand true friend stay forev beyond word beyond time gud ni8,,,,0
ham,get back home,,,,0
ham,sorri ill call later ltgt min,,,,0
ham,dun need use dial juz open da browser n surf,,,,0
spam,one regist subscrib u enter draw 4 100 gb gift voucher repli enter unsubscrib text stop,,,,1
ham,awesom plan get time like ltgt ill text detail wee bit,,,,0
ham,take care sleep wellyou need learn chang lifey need get convinc thati wait convers usget convinc timeyour famili mani sensesrespect overemphasiseor u role life,,,,0
spam,chanc win free bluetooth headset simpli repli back adp,,,,1
ham,also didnt get na hi hi hi hi hi,,,,0
ham,ya cant display intern sub got ta extract,,,,0
ham,said anyth wrong sorri de,,,,0
ham,sad stori man last week bday wife didnt wish parent forgot n kid went work even colleagu wish,,,,0
ham,stupid say challeng godyou dont think write instead respond im,,,,0
ham,yeah abl ill text im readi meet,,,,0
ham,v skint fanci bevieswaz gona go meet othr spoon jst bin watchng planet earthsofa v comfey dont make hav gd night,,,,0
ham,say he quit least5tim day wudnt take much notic nah didnt mind gon na see want come taunton tonight u tell,,,,0
ham,get free call,,,,0
ham,littl darl far week need coffe run tomoc believ time week alreadi ‰û,,,,0
ham,ok msg u b4 leav hous,,,,0
ham,still west coast haiz ìïll take forev come back,,,,0
ham,mmm fuck merri christma,,,,0
ham,alright thank advic enjoy night ima tri get sleep,,,,0
ham,updat face book statu frequent,,,,0
ham,saw messageit k da,,,,0
ham,someth u ate,,,,0
ham,bank say money,,,,0
ham,aiyar dun disturb u liao thk u lot 2 aft ur cupboard come,,,,0
ham,hey r watch movi tonight ill prob b home earli,,,,0
ham,yar lor u noe u use dat rout,,,,0
ham,2mro come gym machan goodnight,,,,0
ham,dont think need yellow card uk travel ask someon gone ltgt buck,,,,0
ham,u look 4 da lib got stuff havent finish yet,,,,0
ham,sound great im go sleep good night,,,,0
spam,dont b floppi b snappi happi gay chat servic photo upload call 08718730666 10pmin 2 stop text call 08712460324,,,,1
ham,housemaid murder coz man murder ltgt th januari public holiday govtinstituit closedinclud post officeunderstand,,,,0
ham,come u got noth,,,,0
ham,noth ever easi dont look reason take risk life love,,,,0
ham,want grasp pretti booti,,,,0
ham,ive got tea sure flavour,,,,0
ham,im go 2 orchard lareadi reach soon u reach,,,,0
ham,dear deni word pleas,,,,0
ham,know old dom told yesterday name roger got touch last night want meet today 2 pm,,,,0
ham,come back tampa ffffuuuuuuu,,,,0
ham,2 celebr båõday els,,,,0
ham,merri christma u anni,,,,0
ham,pleas tell special stock talk,,,,0
ham,sent like,,,,0
spam,urgent ur award complimentari trip eurodisinc trav acoentry41 å£1000 claim txt di 87121 186å£150morefrmmob shracomorsglsuplt10 ls1 3aj,,,,1
ham,awesom minut,,,,0
ham,problem walk around julianaland oblivi go around say thing constantli go one ear go whatev want dont know im upsetit dont listen tell go upset want surpris im mad,,,,0
ham,ive told everyth stop dont let get dehydr,,,,0
ham,guess ltgt min,,,,0
ham,im home ard wat time u reach,,,,0
ham,storm msg wen u lift phne u say hello u knw wt real mean hello name girl ye u knw dat girl margaret hello girlfrnd f grahmbel invnt telphon moralon 4get name person," bt not his girlfrnd... G o o d n i g h t . . .@""",,,0
ham,want mapquest someth look usf dogwood drive," that's the tiny street where the parking lot is""",,,0
ham,aight plan come later tonight,,,,0
ham,die accident delet e msg suppos 2 put e sim archiv haiz sad,,,,0
spam,welcom ukmobiled msg free give free call 08719839835 futur mg bill 150p daili cancel send go stop 89123,,,,1
ham,wish great day moji told offer alway speechless offer easili go great length behalf stun exam next friday keep touch sorri,,,,0
ham,thank repli today ur visa come r u still buy gucci bag sister thing easi uncl john also bill realli need think make money later sha,,,,0
ham,sorri flake last night shit serious goin roommat tonight,,,,0
ham,said look pretti wif long hair wat thk he cut quit short 4 leh,,,,0
ham,ranjith cal drpd deeraj deepak 5min hold,,,,0
ham,cheer callin babesozi culdnt talkbut wannatel u detail later wenwecan chat properli x,,,,0
ham,hey u still gym,,,,0
ham,said u mind go bedroom minut ok sed sexi mood came 5 minut latr wid caken wife,,,,0
ham,much better thank lol,,,,0
ham,noth smsing u n xy lor sorri lor da guy neva c u person sort know u lor u wan 2 meet xy ask 2 bring u along 4 next meet,,,,0
ham,lem know swing pick im free basic time 1 semest,,,,0
ham,wa u effici gee thanx,,,,0
spam,3 receiv mobil content enjoy,,,,1
ham,abl sleep,,,,0
spam,want explicit sex 30 sec ring 02073162414 cost 20pmin,,,,1
ham,meet soon princess ttyl,,,,0
ham,ill pick 515pm go taunton still want come,,,,0
ham,oh 4 outsid player allow play know,,,,0
ham,anyth lor,,,,0
ham,erutupalam thandiyachu,,,,0
ham,cant u tri new invent flyim joke,,,,0
ham,noit ful song lyric,,,,0
ham,u reckon need 2 arrang transport u cant thank,,,,0
ham,true lov n care wil nevr go unrecogn though somon often make mistak valu definitli undrstnd start miss,,,,0
ham,shop eh ger toke abt syd lehhaha,,,,0
ham,stand,,,,0
ham,good weekend,,,,0
ham,miss call miss call khelat kintu opponent miss call dhort lage that rule one great phone receiv qualiti win,,,,0
ham,call get chanc plz lt3,,,,0
ham,new deu ex game comin earli next yr,,,,0
ham,comput fri essenti part dont keep spare fuck idiot roommat looovvv leav thing run full ltgt 7,,,,0
ham,friend she studi warwick weve plan go shop concert tmw may cancel havnt seen age yeah get togeth sometim,,,,0
ham,probabl coupl hour top,,,,0
ham,lol grin im babe thank think,,,,0
ham,man bu slow think your gon na get,,,,0
ham,hope text meet smile let text give reason smile beauti day,,,,0
ham,case wake wonder forgot take care someth grandma today done parad,,,,0
ham,ok,,,,0
spam,latest nokia mobil ipod mp3 player å£400 proze guarante repli win 83355 norcorp ltdå£150mtmsgrcvd18,,,,1
spam,sm servic inclus text credit pl goto wwwcomuknet login 3qxj9 unsubscrib stop extra charg help 08702840625comuk 220cm2 9ae,,,,1
ham,nvm take ur time,,,,0
ham,wat da decis,,,,0
ham,wot u 2 bitch,,,,0
ham,stupidit possibl,,,,0
ham,told hr want post chennaibecaus im work,,,,0
spam,mobil club choos top qualiti item mobil 7cfca1a,,,,1
ham,guy leav,,,,0
ham,neva grumbl sad lor hee buy tmr lor aft lunch still meetin 4 lunch tmr neva hear fr lei ìï got lot work ar,,,,0
ham,abl anyth,,,,0
ham,ìï takin linear algebra today,,,,0
ham,weekend fine excus much decor,,,,0
ham,sorri miss babe late slept hope enjoy drive lesson boytoy miss teas kiss,,,,0
ham,project pa come,,,,0
spam,money wine number 946 wot next,,,,1
ham,sure whenev show fuck gt,,,,0
ham,random saw old roomat campu graduat,,,,0
spam,congrat 2 mobil 3g videophon r call 09061744553 videochat wid ur mate play java game dload polyh music nolin rentl bx420 ip4 5we 150pm,,,,1
ham,men alway need beauti intellig care love adjust cooper wife law allow one wife,,,,0
ham,suck got plan yo valentin yo valentin arent,,,,0
ham,got part nottingham 3 hr 63mile good thing love man much 40mph hey ho,,,,0
ham,think one say clearli ok leav need ask go come,,,,0
ham,hi good mornin thanku wish u,,,,0
ham,u want 2 meet 2morro,,,,0
ham,actual decid hungri havent left yet v,,,,0
ham,ive sent ì part,,,,0
ham,co shop wif darren ju n call 2 ask wat present wan lor start guess wif n final guess darren lor,,,,0
spam,want cock hubbi away need real man 2 satisfi txt wife 89938 string action txt stop 2 end txt rec å£150ea otbox 731 la1 7w,,,,1
ham,understand loss gain work school,,,,0
ham,u miss u havent 2 much bit bore holiday want 2 go bak 2 colleg sad isnt itxx,,,,0
ham,hiya probabl come home weekend next,,,,0
ham,dont forget though love walk besid watch keep heart warm,,,,0
ham,wish thing differ wonder abl show much valu pl continu brisk walk drug without askin pleas find thing laugh love dearli,,,,0
ham,ok day make dinner tonit invit,,,,0
spam,gr8 new servic live sex video chat mob see sexiest dirtiest girl live ur phone 4 detail text horni 89070 cancel send stop 89070,,,,1
ham,money 4 steve mate,,,,0
ham,im late tellmiss im way,,,,0
ham,never blame day ur life good day give u happi bad day give u experi essenti life god bless good morn,,,,0
ham,normal use drink water daili,,,,0
ham,dare ask luck sort car,,,,0
ham,parti place usf charg contribut way greatli appreci yeah got room one,,,,0
ham,urgh coach hot smell chip fat thank especi duvet predict text word,,,,0
ham,hiya last night ive naughti bought cloth littl readi shop tho kind time wan na meet,,,,0
spam,freemsg hi babi wow got new cam mobi wan na c hot pic fanci chatim w8in 4utxt rpli chat 82242 hlp 08712317606 msg150p 2rcv,,,,1
ham,ive tri reach without success,,,,0
ham,derek done class,,,,0
ham,never lei v lazi got wat dat day ì send da url cant work one,,,,0
ham,never tri alon take weight tear come ur heart fall ur eye alway rememb stupid friend share bslvyl,,,,0
ham,hey mate spoke mag peopl we‰û÷r deliv end month deliv 24th sept talk later,,,,0
ham,hope good week check,,,,0
ham,haha friend tyler liter ask could get dubsack,,,,0
ham,hey u fanci meetin 4 cha åð hav lil beverag txt ring meet l8r quit tire got 3 vpist love pete x x x,,,,0
ham,great safe trip dont panic surrend,,,,0
ham,symptom u love 1u like listen song 2u get stop u see name belov 3u wont get angri,,,,0
ham,sun ah thk mayb dun anythin thk book e lesson e pilat orchard mrt u noe hor,,,,0
ham,tri someth dear read someth exam,,,,0
ham,7 wonder world 7th 6th ur style 5th ur smile 4th ur person 3rd ur natur 2nd ur sm 1st ur love friendship good morn dear,,,,0
ham,gettin rdi ship comp,,,,0
ham,hospit da return home even,,,,0
ham,piss talk someon realis u point itnow read backward,,,,0
ham,think da wil,,,,0
ham,im awak oh what,,,,0
ham,good afternoon boytoy goe walk day get polic abstract still wake miss babe,,,,0
ham,much u tri get,,,,0
ham,come around ltdecimalgt pm vikkyim otsid nw il come tht time,,,,0
ham,tell address,,,,0
ham,honeybe said im sweetest world god laugh amp said waitu havnt met person read msg moral even god crack joke gmgngegn,,,,0
ham,buy blackberri bold 2 torch buy new use let know plu say buy ltgt g wifi ipad say ltgt g,,,,0
ham,togeth thinkin,,,,0
ham,hiya how go sunni africa hope u r avin good time give big old silver back big kiss,,,,0
ham,time come tomorrow,,,,0
spam,wan na laugh tri chitchat mobil logon txting word chat send 8883 cm po box 4217 london w1a 6zf 16 118pmsg rcvd,,,,1
ham,cha quiteamuz thatåõscool babe,"PROBPOP IN & CU SATTHEN HUNNY 4BREKKIE! LOVE JEN XXX. PSXTRA LRG PORTIONS 4 ME PLEASE \""""",,,0
ham,omg u know ate,,,,0
spam,urgent 2nd attempt contact uu å£1000call 09071512432 b4 300603tcsbcm4235wc1n3xxcallcost150ppmmobilesvari maxå£7 50,,,,1
ham,,,,,0
ham,directli behind abt 4 row behind ì,,,,0
spam,congratul ur award 500 cd voucher 125gift guarante free entri 2 100 wkli draw txt music 87066,,,,1
spam,contract mobil 11 mnth latest motorola nokia etc free doubl min text orang tariff text ye callback remov record,,,,1
spam,urgent call 09066350750 landlin complimentari 4 ibiza holiday 10000 cash await collect sae tc po box 434 sk3 8wp 150 ppm 18,,,,1
ham,plan yet,,,,0
ham,hi engag fixd ltgt th next month know realli shock bthmm njan vilikkamt ws al sudn,,,,0
ham,cours math one day one chapter one month finish,,,,0
ham,wow didnt think common take back ur freak unless u chop,,,,0
spam,ur chanc win å£250 wkli shop spree txt shop 80878 tsc wwwtxt2shopcom custcar 08715705022 1x150pwk,,,,1
ham,noooooooo pleas last thing need stress life fair,,,,0
spam,u secret admir look 2 make contact ufind rreveal think ur specialcal 09065171142stopsms08718727870150ppm,,,,1
spam,mila age23 blond new uk look sex uk guy u like fun text mtalk 6986618 30pptxt 1st 5free å£150 increment help08718728876,,,,1
ham,ill see swing bit got thing take care firsg,,,,0
ham,want wish happi new year want talk legal advic gari split person ill make trip ptbo hope everyth good babe love ya,,,,0
ham,finish work yet someth,,,,0
ham,tomorrow go theatr come wherev u call tell come tomorrow,,,,0
spam,well done england get offici poli rington colour flag yer mobil text tone flag 84199 optout txt eng stop box39822 w111wx å£150,,,,1
ham,right wasnt phone someon number like,,,,0
ham,ok wun b angri msg u aft come home tonight,,,,0
ham,good time nice someth bit differ weekend chang see ya soon,,,,0
ham,yo sorri shower sup,,,,0
ham,carlo pick ill swing usf littl bit,,,,0
ham,full heat pa appli oil pa,,,,0
ham,im stuck da middl da row da right hand side da lt,,,,0
ham,laid airtel line rest,,,,0
ham,hi u decid wot 2 get 4 bday ill prob ju get voucher frm virgin sumf,,,,0
spam,freemsg txt call 86888 claim reward 3 hour talk time use phone subscribe6gbpmnth inc 3hr 16 stoptxtstop,,,,1
ham,hey j r u feel better," hopeSo hunny. i amnow feelin ill & ithink i may have tonsolitusaswell! damn iam layin in bedreal bored. lotsof luv me xxxx\""""",,,0
ham,dont plan stay night prolli wont back til late,,,,0
ham,thanx 4 puttin da fone,,,,0
ham,need 8th im campu atm could pick hour two,,,,0
ham,oh haha den shld went today gee nvm la kaiez dun mind goin jazz oso scare hiphop open cant catch,,,,0
ham,run manag 5 minut need oxygen might resort roller option,,,,0
ham,live next ltgt min,,,,0
ham,de ask like,,,,0
ham,glad talk,,,,0
ham,wat time ì finish,,,,0
ham,sorri da gone mad mani pend work,,,,0
ham,much got clean,,,,0
ham,how favourit person today r u workin hard couldnt sleep last nite nearli rang u 430,,,,0
spam,sunshin quiz win super soni dvd record cannam capit australia text mquiz 82277 b,,,,1
ham,ìï call dad oredi,,,,0
ham,good think could send pix would love see top bottom,,,,0
ham,nvm im go wear sport shoe anyway im go late leh,,,,0
ham,sorri ill call later meet,,,,0
ham,long fuckin showr,,,,0
ham,receiv understood n act upon,,,,0
ham,final came fix ceil,,,,0
ham,u need presnt alway bcz u cant mi love jeevithathil irulina neekunna prakasamanu sneham prakasam ennal prabha mn prabha islov got dont mi,,,,0
ham,ju finish blow hair u finish dinner alreadi,,,,0
ham,im bu love,,,,0
ham,lol knew saw dollar store,,,,0
spam,pleas call custom servic repres 0800 169 6031 10am9pm guarante å£1000 cash å£5000 prize,,,,1
spam,today voda number end 7634 select receiv å£350 reward match pleas call 08712300220 quot claim code 7684 standard rate appli,,,,1
ham,saturday sunday holiday difficult,,,,0
ham,everybodi fun even miss,,,,0
ham,got hella ga money want go grand natur adventur galileo littl bit,,,,0
ham,im meet call later,,,,0
ham,oh wow that gay firmwar updat help,,,,0
ham,wont move morphin,,,,0
ham,come din c ì yup cut hair,,,,0
ham,k k pa lunch aha,,,,0
ham,oh ho first time u use type word,,,,0
ham,captain vijaykanth comedi captain tvhe drunken,,,,0
ham,cours guess god got hold right,,,,0
ham,hide anythi keep distanc,,,,0
ham,havent,,,,0
spam,rip get mobil content wwwclubmobycom call 08717509990 polytruepixringtonesgam six download 3,,,,1
ham,sorri din lock keypad,,,,0
ham,u got person stori,,,,0
ham,plan come chennai,,,,0
spam,tri contact repli offer video phone 750 anytim network min half price line rental camcord repli call 08000930705,,,,1
ham,god creat gap btwn ur finger dat sum1 vri special fill gap hold ur hand plz dont ask creat much gap leg,,,,0
ham,okay go sleep later,,,,0
ham,pleas protect ethreat sib never ask sensit inform like passwordsatmsm pin thru email never share password anybodi,,,,0
ham,final happen aftr decad beer cheaper petrol gover expect us drink dont drive,,,,0
spam,å£400 xma reward wait comput randomli pick loyal mobil custom receiv å£400 reward call 09066380611,,,,1
ham,r e meet tmr,,,,0
ham,lol ye add spice day,,,,0
ham,hope great day,,,,0
ham,prasanth ettan mother pass away last night pray famili,,,,0
ham,k ill work someth,,,,0
spam,privat 2003 account statement show 800 unredeem point call 08718738002 identifi code 48922 expir 211104,,,,1
ham,messag great doctor india 1 drink appi fizz contain cancer caus age,,,,0
ham,cant pick phone right pl send messag,,,,0
ham,call tell infront call,,,,0
ham,ok prob,,,,0
ham,ladi first genu second k,,,,0
ham,ye pleas swim,,,,0
ham,mum go robinson alreadi,,,,0
ham,ok set let u noe e detail later,,,,0
ham,nottel softwar name,,,,0
ham,send print out da,,,,0
ham,im reali soz imat mum 2nite 2moro,,,,0
ham,born god said oh anoth idiot born, GOD said," \""OH No! COMPETITION\"". Who knew"," one day these two will become FREINDS FOREVER!""",0
ham,didnt get ur full msgsometext miss send,,,,0
ham,probabl im almost ga get cash tomorrow,,,,0
spam,custom servic announc recent tri make deliveri unabl pleas call 07099833605 reschedul ref9280114,,,,1
ham,forgot 2 ask ì smth there card da present lei ìï want 2 write smth sign,,,,0
ham,im leav hous,,,,0
spam,hi babe chloe r u smash saturday night great weekend u miss sp visionsmscom text stop stop 150ptext,,,,1
ham,ìï readi call,,,,0
ham,wewa 130 iriv 255 128 mb,,,,0
ham,good thing im get connect bw,,,,0
ham,sri dajst nw came home,,,,0
ham,that cool hell night lem know your around,,,,0
ham,stay town,,,,0
ham,haha yeah 2 oz kind shitload,,,,0
ham,ok u take shop u get paid,,,,0
ham,life mean lot love life love peopl life world call friend call world ge,,,,0
ham,alright well bring see like ltgt min,,,,0
ham,pl dont play other life,,,,0
ham,eatin lunch,,,,0
ham,hmmmbut give one day,,,,0
ham,didnt tri g decid head,,,,0
ham,ok prob,,,,0
ham,surli ill give come review,,,,0
ham,march end readi call sure problem capit never complet far how work ladi,,,,0
ham,tessypl favor pl convey birthday wish nimyapl dnt forget today birthday shija,,,,0
ham,pl give food prefer pap slowli load sugar take hour give water slowli,,,,0
spam,urgent mobil 07808726822 award å£2000 bonu caller prize 020903 2nd attempt contact call 08718729758 box95qu,,,,1
ham,guy get use dumb realiz,,,,0
ham,okey dokey i‰û÷ll bit sort stuff,,,,0
ham,dawhat plan,,,,0
ham,ye fine,,,,0
spam,win winner mr foley ipod excit prize soon keep eye ur mobil visit wwwwin82050couk,,,,1
ham,like new mobil,,,,0
ham,anytim,,,,0
ham,mmmmmmm snuggl deep content sigh whisper fuck love much bare stand,,,,0
ham,yar say got error,,,,0
ham,hey anyway,,,,0
ham,wow healthi old airport rd lor cant thk anyth els ill b bath dog later,,,,0
ham,wif famili book tour packag,,,,0
ham,say bold torch later one torch 2bold,,,,0
ham,haha awesom might need take doin tonight,,,,0
ham,ya knw u vl givit ok thank kanoanyway enjoy wit ur famili wit 1st salari,,,,0
ham,huh slow tot u reach long ago liao u 2 day 4 leh,,,,0
ham,that cool princess cover face hot sticki cum,,,,0
ham,big brother‰û÷ realli scrape barrel shower social misfit,,,,0
ham,oop thk dun haf enuff go check tell ì,,,,0
ham,s8 min go lunch,,,,0
ham,hey happen u switch ur cell whole day isnt good u care give call tomorrow,,,,0
ham,k addi amp art ill get home,,,,0
ham,uncl atlanta wish guy great semest,,,,0
ham,aiyo lesson earli im still sleepin haha oki u go home liao den confirm w lor,,,,0
ham,forgot tell ì smth ì like number section clearer,,,,0
ham,yup anyth lor u dun wan ok,,,,0
ham,im home love still awak love kiss,,,,0
ham,hello peach cake tast lush,,,,0
spam,free game get rayman golf 4 free o2 game arcad 1st get ur game set repli post save activ8 press 0 key arcad termsappli,,,,1
ham,therel minor shindig place later tonight interest,,,,0
ham,jason say cool pick place like hour,,,,0
spam,mobil 10 mth updat latest cameravideo phone free keep ur number get extra free minstext text ye call,,,,1
ham,career tel ad u contact indyarockscom send free sm remov phonebook sm ltgt,,,,0
ham,ive reach alreadi,,,,0
ham,dont know ask brother noth problem thing told,,,,0
ham,keng rock ash,,,,0
ham,wat time r ì go xin hostel,,,,0
ham,good morn dear shijutta great amp success day,,,,0
spam,buy space invad 4 chanc 2 win orig arcad game consol press 0 game arcad std wap charg see o2coukgam 4 term set purchas,,,,1
ham,oh kafter placement ah,,,,0
ham,possess especi first offens,,,,0
ham,nt drive even mani reason call bbdtht chikku hw abt dvg coldheard tht vinobanagar violenc hw conditionand hw ru problem,,,,0
ham,bought test yesterday someth let know exact day u ovulatewhen get 2u 2 3wk pl pl dont fret know u r worri pl relax also anyth ur past histori u need tell,,,,0
ham,pizza u want,,,,0
ham,keep see weird shit bein woah realis actual reason im oh,,,,0
ham,mani happi return day wish happi birthday,,,,0
ham,ya nice readi thursday,,,,0
ham,hospit da return home even,,,,0
ham,think u x,,,,0
spam,camera award sipix digit camera call 09061221066 fromm landlin deliveri within 28 day,,,,1
ham,orh tot u say still dun believ,,,,0
ham,put sign choos number pin show right,,,,0
ham,beauti life next second hide thousand secret wish everi second wonder ur life gud n8,,,,0
ham,thanx u darlinim cool thanx bday drink 2 nite 2morrow take care c u soonxxx,,,,0
ham,your still mayb leav credit card get ga get back like told,,,,0
spam,weekli coolmob tone readi download week new tone includ 1 crazi frogaxel f 2 akonlon 3 black eyeddont p info n,,,,1
ham,well boy glad g wast night applebe noth,,,,0
spam,cashbincouk get lot cash weekend wwwcashbincouk dear welcom weekend got biggest best ever cash give away,,,,1
ham,ok lor u wan go look 4 u,,,,0
ham,u wan 2 haf lunch im da canteen,,,,0
ham,dont make life stressful alway find time laugh may add year life sure add life ur year gud ni8swt dream,,,,0
ham,hey look like wrong one kappa guy number still phone want text see he around,,,,0
spam,urgent mobil number award å£2000 prize guarante call 09061790121 land line claim 3030 valid 12hr 150ppm,,,,1
spam,thank 4 continu support question week enter u in2 draw 4 å£100 cash name new us presid txt an 80082,,,,1
ham,im home doc gave pain med say everyth fine,,,,0
ham,ì© 140 ardìä rest ard 180 leastwhich ì© price 4 ì© 2 bedrm 900,,,,0
ham,love night xxx,,,,0
ham,prepar pleasur,,,,0
ham,hitechn supportprovid assist us custom call email,,,,0
ham,text way cup stop work bu,,,,0
ham,when radio show,,,,0
spam,uniqu user id 1172 remov send stop 87239 custom servic 08708034412,,,,1
ham,im sure still avail though,,,,0
ham,watev relat u built di world thing remain atlast iz lonlin lotz n lot memori feel,,,,0
ham,cheer lou yeah goodnit shame u neva came c ya gailxx,,,,0
ham,hii got money da,,,,0
ham,hi mobil ltgt ad contact list wwwfullonsmscom great place send free sm peopl visit fullonsmscom,,,,0
ham,ok u tell wat time u come later lor,,,,0
ham,u repeat e instruct wat e road name ur hous,,,,0
ham,mani peopl seem special first sight remain special till last sight maintain till life end shja,,,,0
ham,quit lor dun tell wait get complac,,,,0
ham,sorri complet forgot pop em round week still,,,,0
ham,u r beauti girl ive ever seen u r babi come c common room,,,,0
ham,cant see join deni mina deni want alon time,,,,0
